:======================================================================:
|       Appendix C Complications or Comorbidities Exclusion List       |
:======================================================================:

Appendix C is a list of all of the codes that are defined as either a
complication or comorbidity (CC) or a major complication or comorbidity
(MCC) when used as a secondary diagnosis.
Part 1 lists these codes. Each code is indicated as CC or MCC, as well as the HAC category (if applicable) the code is assigned to.
Hover over the HAC number for its description. A link is given to a collection of diagnosis codes which,
when used as the principal diagnosis, will cause the CC or MCC to be considered as only a non-CC.
Part 2 lists codes which are assigned as a Major CC only
for patients discharged alive. Otherwise they are assigned as a non-CC.
Part 3 lists diagnosis codes that are designated as a complication or comorbidity (CC) or major
complication or comorbidity (MCC) and included in the definition of the logic for the listed DRGs.
When reported as a secondary diagnosis and grouped to one of the listed DRGs the diagnosis is excluded
from acting as a CC/MCC for severity in DRG assignment.

Appendix C Part 1: List of CC and Major CC Codes
 I10 Dx  Lev HAC PDX Exclusions   ICD-10-CM Description
  S3112AA Laceration with foreign body of abdominal wall unspecified flank without penetration into peritoneal cavity, initial encounter
  S31130A Puncture wound of abdominal wall without foreign body, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31131A Puncture wound of abdominal wall without foreign body, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31132A Puncture wound of abdominal wall without foreign body, epigastric region without penetration into peritoneal cavity, initial encounter
  S31133A Puncture wound of abdominal wall without foreign body, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31134A Puncture wound of abdominal wall without foreign body, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31135A Puncture wound of abdominal wall without foreign body, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31136A Puncture wound of abdominal wall without foreign body, right flank without penetration into peritoneal cavity, initial encounter
  S31137A Puncture wound of abdominal wall without foreign body, left flank without penetration into peritoneal cavity, initial encounter
  S31139A Puncture wound of abdominal wall without foreign body, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3113AA Puncture wound of abdominal wall without foreign body, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31140A Puncture wound of abdominal wall with foreign body, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31141A Puncture wound of abdominal wall with foreign body, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31142A Puncture wound of abdominal wall with foreign body, epigastric region without penetration into peritoneal cavity, initial encounter
  S31143A Puncture wound of abdominal wall with foreign body, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31144A Puncture wound of abdominal wall with foreign body, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31145A Puncture wound of abdominal wall with foreign body, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31146A Puncture wound of abdominal wall with foreign body, right flank without penetration into peritoneal cavity, initial encounter
  S31147A Puncture wound of abdominal wall with foreign body, left flank without penetration into peritoneal cavity, initial encounter
  S31149A Puncture wound of abdominal wall with foreign body, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3114AA Puncture wound of abdominal wall with foreign body, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31150A Open bite of abdominal wall, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31151A Open bite of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31152A Open bite of abdominal wall, epigastric region without penetration into peritoneal cavity, initial encounter
  S31153A Open bite of abdominal wall, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31154A Open bite of abdominal wall, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31155A Open bite of abdominal wall, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31156A Open bite of abdominal wall, right flank without penetration into peritoneal cavity, initial encounter
  S31157A Open bite of abdominal wall, left flank without penetration into peritoneal cavity, initial encounter
  S31159A Open bite of abdominal wall, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3115AA Open bite of abdominal wall, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31600A Unspecified open wound of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31601A Unspecified open wound of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31602A Unspecified open wound of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31603A Unspecified open wound of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31604A Unspecified open wound of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31605A Unspecified open wound of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31606A Unspecified open wound of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31607A Unspecified open wound of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31609A Unspecified open wound of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3160AA Unspecified open wound of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31610A Laceration without foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31611A Laceration without foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31612A Laceration without foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31613A Laceration without foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31614A Laceration without foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31615A Laceration without foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31616A Laceration without foreign body of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31617A Laceration without foreign body of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31619A Laceration without foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3161AA Laceration without foreign body of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31620A Laceration with foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31621A Laceration with foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31622A Laceration with foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31623A Laceration with foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31624A Laceration with foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31625A Laceration with foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31626A Laceration with foreign body of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31627A Laceration with foreign body of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31629A Laceration with foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3162AA Laceration with foreign body of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31630A Puncture wound without foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31631A Puncture wound without foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31632A Puncture wound without foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31633A Puncture wound without foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31634A Puncture wound without foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31635A Puncture wound without foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31636A Puncture wound of abdominal wall without foreign body, right flank with penetration into peritoneal cavity, initial encounter
  S31637A Puncture wound of abdominal wall without foreign body, left flank with penetration into peritoneal cavity, initial encounter
  S31639A Puncture wound without foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3163AA Puncture wound of abdominal wall without foreign body, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31640A Puncture wound with foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31641A Puncture wound with foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31642A Puncture wound with foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31643A Puncture wound with foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31644A Puncture wound with foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31645A Puncture wound with foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31646A Puncture wound of abdominal wall with foreign body, right flank with penetration into peritoneal cavity, initial encounter
  S31647A Puncture wound of abdominal wall with foreign body, left flank with penetration into peritoneal cavity, initial encounter
  S31649A Puncture wound with foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3164AA Puncture wound of abdominal wall with foreign body, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31650A Open bite of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31651A Open bite of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31652A Open bite of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31653A Open bite of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31654A Open bite of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31655A Open bite of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31656A Open bite of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31657A Open bite of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31659A Open bite of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3165AA Open bite of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31831A Laceration without foreign body of anus, initial encounter
  S31832A Laceration with foreign body of anus, initial encounter
  S31833A Puncture wound without foreign body of anus, initial encounter
  S31834A Puncture wound with foreign body of anus, initial encounter
  S31835A Open bite of anus, initial encounter
  S31839A Unspecified open wound of anus, initial encounter
  S3681XA Injury of peritoneum, initial encounter
  S36892A Contusion of other intra-abdominal organs, initial encounter
  S36893A Laceration of other intra-abdominal organs, initial encounter
  S36898A Other injury of other intra-abdominal organs, initial encounter
  S36899A Unspecified injury of other intra-abdominal organs, initial encounter
  S3690XA Unspecified injury of unspecified intra-abdominal organ, initial encounter
  S3692XA Contusion of unspecified intra-abdominal organ, initial encounter
  S3693XA Laceration of unspecified intra-abdominal organ, initial encounter
  S3699XA Other injury of unspecified intra-abdominal organ, initial encounter
  S37812A Contusion of adrenal gland, initial encounter
  S37813A Laceration of adrenal gland, initial encounter
  S37818A Other injury of adrenal gland, initial encounter
  S37819A Unspecified injury of adrenal gland, initial encounter
  S383XXA Transection (partial) of abdomen, initial encounter
  S39021A Laceration of muscle, fascia and tendon of abdomen, initial encounter
  S39022A Laceration of muscle, fascia and tendon of lower back, initial encounter
  S39023A Laceration of muscle, fascia and tendon of pelvis, initial encounter
  T07XXXA Unspecified multiple injuries, initial encounter
  T148XXA Other injury of unspecified body region, initial encounter
  T1490XA Injury, unspecified, initial encounter
  T1491XA Suicide attempt, initial encounter
  T798XXA Other early complications of trauma, initial encounter
  T799XXA Unspecified early complication of trauma, initial encounter
  T79A0XA Compartment syndrome, unspecified, initial encounter
  T79A11A Traumatic compartment syndrome of right upper extremity, initial encounter
  T79A12A Traumatic compartment syndrome of left upper extremity, initial encounter
  T79A19A Traumatic compartment syndrome of unspecified upper extremity, initial encounter
  T79A21A Traumatic compartment syndrome of right lower extremity, initial encounter
  T79A22A Traumatic compartment syndrome of left lower extremity, initial encounter
  T79A29A Traumatic compartment syndrome of unspecified lower extremity, initial encounter
  T79A3XA Traumatic compartment syndrome of abdomen, initial encounter
  T79A9XA Traumatic compartment syndrome of other sites, initial encounter

PDX collection 1708
  S31001A Unspecified open wound of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31011A Laceration without foreign body of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31021A Laceration with foreign body of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31031A Puncture wound without foreign body of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31041A Puncture wound with foreign body of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31051A Open bite of lower back and pelvis with penetration into retroperitoneum, initial encounter
  S31100A Unspecified open wound of abdominal wall, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31101A Unspecified open wound of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31102A Unspecified open wound of abdominal wall, epigastric region without penetration into peritoneal cavity, initial encounter
  S31103A Unspecified open wound of abdominal wall, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31104A Unspecified open wound of abdominal wall, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31105A Unspecified open wound of abdominal wall, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31106A Unspecified open wound of abdominal wall, right flank without penetration into peritoneal cavity, initial encounter
  S31107A Unspecified open wound of abdominal wall, left flank without penetration into peritoneal cavity, initial encounter
  S31109A Unspecified open wound of abdominal wall, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3110AA Unspecified open wound of abdominal wall, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31110A Laceration without foreign body of abdominal wall, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31111A Laceration without foreign body of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31112A Laceration without foreign body of abdominal wall, epigastric region without penetration into peritoneal cavity, initial encounter
  S31113A Laceration without foreign body of abdominal wall, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31114A Laceration without foreign body of abdominal wall, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31115A Laceration without foreign body of abdominal wall, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31116A Laceration without foreign body of abdominal wall, right flank without penetration into peritoneal cavity, initial encounter
  S31117A Laceration without foreign body of abdominal wall, left flank without penetration into peritoneal cavity, initial encounter
  S31119A Laceration without foreign body of abdominal wall, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3111AA Laceration without foreign body of abdominal wall, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31120A Laceration of abdominal wall with foreign body, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31121A Laceration of abdominal wall with foreign body, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31122A Laceration of abdominal wall with foreign body, epigastric region without penetration into peritoneal cavity, initial encounter
  S31123A Laceration of abdominal wall with foreign body, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31124A Laceration of abdominal wall with foreign body, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31125A Laceration of abdominal wall with foreign body, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31126A Laceration with foreign body of abdominal wall, right flank without penetration into peritoneal cavity, initial encounter
  S31127A Laceration with foreign body of abdominal wall, left flank without penetration into peritoneal cavity, initial encounter
  S31129A Laceration of abdominal wall with foreign body, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3112AA Laceration with foreign body of abdominal wall unspecified flank without penetration into peritoneal cavity, initial encounter
  S31130A Puncture wound of abdominal wall without foreign body, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31131A Puncture wound of abdominal wall without foreign body, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31132A Puncture wound of abdominal wall without foreign body, epigastric region without penetration into peritoneal cavity, initial encounter
  S31133A Puncture wound of abdominal wall without foreign body, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31134A Puncture wound of abdominal wall without foreign body, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31135A Puncture wound of abdominal wall without foreign body, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31136A Puncture wound of abdominal wall without foreign body, right flank without penetration into peritoneal cavity, initial encounter
  S31137A Puncture wound of abdominal wall without foreign body, left flank without penetration into peritoneal cavity, initial encounter
  S31139A Puncture wound of abdominal wall without foreign body, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3113AA Puncture wound of abdominal wall without foreign body, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31140A Puncture wound of abdominal wall with foreign body, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31141A Puncture wound of abdominal wall with foreign body, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31142A Puncture wound of abdominal wall with foreign body, epigastric region without penetration into peritoneal cavity, initial encounter
  S31143A Puncture wound of abdominal wall with foreign body, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31144A Puncture wound of abdominal wall with foreign body, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31145A Puncture wound of abdominal wall with foreign body, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31146A Puncture wound of abdominal wall with foreign body, right flank without penetration into peritoneal cavity, initial encounter
  S31147A Puncture wound of abdominal wall with foreign body, left flank without penetration into peritoneal cavity, initial encounter
  S31149A Puncture wound of abdominal wall with foreign body, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3114AA Puncture wound of abdominal wall with foreign body, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31150A Open bite of abdominal wall, right upper quadrant without penetration into peritoneal cavity, initial encounter
  S31151A Open bite of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter
  S31152A Open bite of abdominal wall, epigastric region without penetration into peritoneal cavity, initial encounter
  S31153A Open bite of abdominal wall, right lower quadrant without penetration into peritoneal cavity, initial encounter
  S31154A Open bite of abdominal wall, left lower quadrant without penetration into peritoneal cavity, initial encounter
  S31155A Open bite of abdominal wall, periumbilic region without penetration into peritoneal cavity, initial encounter
  S31156A Open bite of abdominal wall, right flank without penetration into peritoneal cavity, initial encounter
  S31157A Open bite of abdominal wall, left flank without penetration into peritoneal cavity, initial encounter
  S31159A Open bite of abdominal wall, unspecified quadrant without penetration into peritoneal cavity, initial encounter
  S3115AA Open bite of abdominal wall, unspecified flank without penetration into peritoneal cavity, initial encounter
  S31600A Unspecified open wound of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31601A Unspecified open wound of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31602A Unspecified open wound of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31603A Unspecified open wound of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31604A Unspecified open wound of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31605A Unspecified open wound of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31606A Unspecified open wound of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31607A Unspecified open wound of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31609A Unspecified open wound of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3160AA Unspecified open wound of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31610A Laceration without foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31611A Laceration without foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31612A Laceration without foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31613A Laceration without foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31614A Laceration without foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31615A Laceration without foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31616A Laceration without foreign body of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31617A Laceration without foreign body of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31619A Laceration without foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3161AA Laceration without foreign body of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31620A Laceration with foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31621A Laceration with foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31622A Laceration with foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31623A Laceration with foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31624A Laceration with foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31625A Laceration with foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31626A Laceration with foreign body of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31627A Laceration with foreign body of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31629A Laceration with foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3162AA Laceration with foreign body of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31630A Puncture wound without foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31631A Puncture wound without foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31632A Puncture wound without foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31633A Puncture wound without foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31634A Puncture wound without foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31635A Puncture wound without foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31636A Puncture wound of abdominal wall without foreign body, right flank with penetration into peritoneal cavity, initial encounter
  S31637A Puncture wound of abdominal wall without foreign body, left flank with penetration into peritoneal cavity, initial encounter
  S31639A Puncture wound without foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3163AA Puncture wound of abdominal wall without foreign body, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31640A Puncture wound with foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31641A Puncture wound with foreign body of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31642A Puncture wound with foreign body of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31643A Puncture wound with foreign body of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31644A Puncture wound with foreign body of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31645A Puncture wound with foreign body of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31646A Puncture wound of abdominal wall with foreign body, right flank with penetration into peritoneal cavity, initial encounter
  S31647A Puncture wound of abdominal wall with foreign body, left flank with penetration into peritoneal cavity, initial encounter
  S31649A Puncture wound with foreign body of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3164AA Puncture wound of abdominal wall with foreign body, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31650A Open bite of abdominal wall, right upper quadrant with penetration into peritoneal cavity, initial encounter
  S31651A Open bite of abdominal wall, left upper quadrant with penetration into peritoneal cavity, initial encounter
  S31652A Open bite of abdominal wall, epigastric region with penetration into peritoneal cavity, initial encounter
  S31653A Open bite of abdominal wall, right lower quadrant with penetration into peritoneal cavity, initial encounter
  S31654A Open bite of abdominal wall, left lower quadrant with penetration into peritoneal cavity, initial encounter
  S31655A Open bite of abdominal wall, periumbilic region with penetration into peritoneal cavity, initial encounter
  S31656A Open bite of abdominal wall, right flank with penetration into peritoneal cavity, initial encounter
  S31657A Open bite of abdominal wall, left flank with penetration into peritoneal cavity, initial encounter
  S31659A Open bite of abdominal wall, unspecified quadrant with penetration into peritoneal cavity, initial encounter
  S3165AA Open bite of abdominal wall, unspecified flank with penetration into peritoneal cavity, initial encounter
  S31831A Laceration without foreign body of anus, initial encounter
  S31832A Laceration with foreign body of anus, initial encounter
  S31833A Puncture wound without foreign body of anus, initial encounter
  S31834A Puncture wound with foreign body of anus, initial encounter
  S31835A Open bite of anus, initial encounter
  S31839A Unspecified open wound of anus, initial encounter
  S3681XA Injury of peritoneum, initial encounter
  S36892A Contusion of other intra-abdominal organs, initial encounter
  S36893A Laceration of other intra-abdominal organs, initial encounter
  S36898A Other injury of other intra-abdominal organs, initial encounter
  S36899A Unspecified injury of other intra-abdominal organs, initial encounter
  S3690XA Unspecified injury of unspecified intra-abdominal organ, initial encounter
  S3692XA Contusion of unspecified intra-abdominal organ, initial encounter
  S3693XA Laceration of unspecified intra-abdominal organ, initial encounter
  S3699XA Other injury of unspecified intra-abdominal organ, initial encounter
  S37401A Unspecified injury of ovary, unilateral, initial encounter
  S37402A Unspecified injury of ovary, bilateral, initial encounter
  S37409A Unspecified injury of ovary, unspecified, initial encounter
  S37421A Contusion of ovary, unilateral, initial encounter
  S37422A Contusion of ovary, bilateral, initial encounter
  S37429A Contusion of ovary, unspecified, initial encounter
  S37431A Laceration of ovary, unilateral, initial encounter
  S37432A Laceration of ovary, bilateral, initial encounter
  S37439A Laceration of ovary, unspecified, initial encounter
  S37491A Other injury of ovary, unilateral, initial encounter
  S37492A Other injury of ovary, bilateral, initial encounter
  S37499A Other injury of ovary, unspecified, initial encounter
  S37501A Unspecified injury of fallopian tube, unilateral, initial encounter
  S37502A Unspecified injury of fallopian tube, bilateral, initial encounter
  S37509A Unspecified injury of fallopian tube, unspecified, initial encounter
  S37511A Primary blast injury of fallopian tube, unilateral, initial encounter
  S37512A Primary blast injury of fallopian tube, bilateral, initial encounter
  S37519A Primary blast injury of fallopian tube, unspecified, initial encounter
  S37521A Contusion of fallopian tube, unilateral, initial encounter
  S37522A Contusion of fallopian tube, bilateral, initial encounter
  S37529A Contusion of fallopian tube, unspecified, initial encounter
  S37531A Laceration of fallopian tube, unilateral, initial encounter
  S37532A Laceration of fallopian tube, bilateral, initial encounter
  S37539A Laceration of fallopian tube, unspecified, initial encounter
  S37591A Other injury of fallopian tube, unilateral, initial encounter
  S37592A Other injury of fallopian tube, bilateral, initial encounter
  S37599A Other injury of fallopian tube, unspecified, initial encounter
  S37822A Contusion of prostate, initial encounter
  S37823A Laceration of prostate, initial encounter
  S37828A Other injury of prostate, initial encounter
  S37829A Unspecified injury of prostate, initial encounter
  S37892A Contusion of other urinary and pelvic organ, initial encounter
  S37893A Laceration of other urinary and pelvic organ, initial encounter
  S37898A Other injury of other urinary and pelvic organ, initial encounter
  S37899A Unspecified injury of other urinary and pelvic organ, initial encounter
  S3790XA Unspecified injury of unspecified urinary and pelvic organ, initial encounter
  S3792XA Contusion of unspecified urinary and pelvic organ, initial encounter
  S3793XA Laceration of unspecified urinary and pelvic organ, initial encounter
  S3799XA Other injury of unspecified urinary and pelvic organ, initial encounter
  S383XXA Transection (partial) of abdomen, initial encounter
  S39021A Laceration of muscle, fascia and tendon of abdomen, initial encounter
  S39022A Laceration of muscle, fascia and tendon of lower back, initial encounter
  S39023A Laceration of muscle, fascia and tendon of pelvis, initial encounter
  T07XXXA Unspecified multiple injuries, initial encounter
  T148XXA Other injury of unspecified body region, initial encounter
  T1490XA Injury, unspecified, initial encounter
  T1491XA Suicide attempt, initial encounter
  T798XXA Other early complications of trauma, initial encounter
  T799XXA Unspecified early complication of trauma, initial encounter
  T79A0XA Compartment syndrome, unspecified, initial encounter
  T79A11A Traumatic compartment syndrome of right upper extremity, initial encounter
  T79A12A Traumatic compartment syndrome of left upper extremity, initial encounter
  T79A19A Traumatic compartment syndrome of unspecified upper extremity, initial encounter
  T79A21A Traumatic compartment syndrome of right lower extremity, initial encounter
  T79A22A Traumatic compartment syndrome of left lower extremity, initial encounter
  T79A29A Traumatic compartment syndrome of unspecified lower extremity, initial encounter
  T79A3XA Traumatic compartment syndrome of abdomen, initial encounter
  T79A9XA Traumatic compartment syndrome of other sites, initial encounter

PDX collection 1709
  S42001A Fracture of unspecified part of right clavicle, initial encounter for closed fracture
  S42001B Fracture of unspecified part of right clavicle, initial encounter for open fracture
  S42002A Fracture of unspecified part of left clavicle, initial encounter for closed fracture
  S42002B Fracture of unspecified part of left clavicle, initial encounter for open fracture
